ID, Óra, Perc, Nap, Járat
2836,8,0,hétvége,73Y
2837,8,15,hétvége,73Y
2838,8,30,hétvége,73Y
2839,8,45,hétvége,73Y
2840,9,0,hétvége,73Y
2841,9,15,hétvége,73Y
2842,9,30,hétvége,73Y
2843,9,45,hétvége,73Y
2844,10,0,hétvége,73Y
2845,10,15,hétvége,73Y
2846,10,30,hétvége,73Y
2847,10,45,hétvége,73Y
2848,11,0,hétvége,73Y
2849,11,15,hétvége,73Y
2850,11,30,hétvége,73Y
2851,11,45,hétvége,73Y
2852,12,0,hétvége,73Y
2853,12,15,hétvége,73Y
2854,12,30,hétvége,73Y
2855,12,45,hétvége,73Y
2856,13,0,hétvége,73Y
2857,13,15,hétvége,73Y
2858,13,30,hétvége,73Y
2859,13,45,hétvége,73Y
2860,14,0,hétvége,73Y
2861,14,15,hétvége,73Y
2862,14,30,hétvége,73Y
2863,14,45,hétvége,73Y
2864,15,0,hétvége,73Y
2865,15,15,hétvége,73Y
2866,15,30,hétvége,73Y
2867,15,45,hétvége,73Y
2868,16,0,hétvége,73Y
2869,16,15,hétvége,73Y
2870,16,30,hétvége,73Y
2871,16,45,hétvége,73Y
2872,17,0,hétvége,73Y
2873,17,15,hétvége,73Y
2874,17,30,hétvége,73Y
2875,17,45,hétvége,73Y
2876,18,0,hétvége,73Y
2877,18,15,hétvége,73Y
2878,18,30,hétvége,73Y
2879,18,45,hétvége,73Y
2880,19,0,hétvége,73Y
2881,19,15,hétvége,73Y
2882,19,30,hétvége,73Y
2883,19,45,hétvége,73Y
2884,20,0,hétvége,73Y
2885,20,15,hétvége,73Y
2886,20,30,hétvége,73Y
2887,20,45,hétvége,73Y
2888,21,0,hétvége,73Y
2889,21,15,hétvége,73Y
2890,21,30,hétvége,73Y
2891,21,45,hétvége,73Y
2892,22,0,hétvége,73Y
2893,4,5,hétköznap,74
2894,4,10,hétköznap,74
2895,4,15,hétköznap,74
2896,4,20,hétköznap,74
2897,4,25,hétköznap,74
2898,4,30,hétköznap,74
2899,4,35,hétköznap,74
2900,4,40,hétköznap,74
2901,4,45,hétköznap,74
2902,4,50,hétköznap,74
2903,4,55,hétköznap,74
2904,5,0,hétköznap,74
2905,5,5,hétköznap,74
2906,5,10,hétköznap,74
2907,5,15,hétköznap,74
2908,5,20,hétköznap,74
2909,5,25,hétköznap,74
2910,5,30,hétköznap,74
2911,5,35,hétköznap,74
2912,5,40,hétköznap,74
2913,5,45,hétköznap,74
2914,5,50,hétköznap,74
2915,5,55,hétköznap,74
2916,6,0,hétköznap,74
2917,6,5,hétköznap,74
2918,6,10,hétköznap,74
2919,6,15,hétköznap,74
2920,6,20,hétköznap,74
2921,6,25,hétköznap,74
2922,6,30,hétköznap,74
2923,6,35,hétköznap,74
2924,6,40,hétköznap,74
2925,6,45,hétköznap,74
2926,6,50,hétköznap,74
2927,6,55,hétköznap,74
2928,7,0,hétköznap,74
2929,7,5,hétköznap,74
2930,7,10,hétköznap,74
2931,7,15,hétköznap,74
2932,7,20,hétköznap,74
2933,7,25,hétköznap,74
2934,7,30,hétköznap,74
2935,7,35,hétköznap,74
2936,7,40,hétköznap,74
2937,7,45,hétköznap,74
2938,7,50,hétköznap,74
2939,7,55,hétköznap,74
2940,8,0,hétköznap,74
2941,8,5,hétköznap,74
2942,8,10,hétköznap,74
2943,8,15,hétköznap,74
2944,8,20,hétköznap,74
2945,8,25,hétköznap,74
2946,8,30,hétköznap,74
2947,8,35,hétköznap,74
2948,8,40,hétköznap,74
2949,8,45,hétköznap,74
2950,8,50,hétköznap,74
2951,8,55,hétköznap,74
2952,9,0,hétköznap,74
2953,9,5,hétköznap,74
2954,9,10,hétköznap,74
2955,9,15,hétköznap,74
2956,9,20,hétköznap,74
2957,9,25,hétköznap,74
2958,9,30,hétköznap,74
2959,9,35,hétköznap,74
2960,9,40,hétköznap,74
2961,9,45,hétköznap,74
2962,9,50,hétköznap,74
2963,9,55,hétköznap,74
2964,10,0,hétköznap,74
2965,10,5,hétköznap,74
2966,10,10,hétköznap,74
2967,10,15,hétköznap,74
2968,10,20,hétköznap,74
2969,10,25,hétköznap,74
2970,10,30,hétköznap,74
2971,10,35,hétköznap,74
2972,10,40,hétköznap,74
2973,10,45,hétköznap,74
2974,10,50,hétköznap,74
2975,10,55,hétköznap,74
2976,11,0,hétköznap,74
2977,11,5,hétköznap,74
2978,11,10,hétköznap,74
2979,11,15,hétköznap,74
2980,11,20,hétköznap,74
2981,11,25,hétköznap,74
2982,11,30,hétköznap,74
2983,11,35,hétköznap,74
2984,11,40,hétköznap,74
2985,11,45,hétköznap,74
2986,11,50,hétköznap,74
2987,11,55,hétköznap,74
2988,12,0,hétköznap,74
2989,12,5,hétköznap,74
2990,12,10,hétköznap,74
2991,12,15,hétköznap,74
2992,12,20,hétköznap,74
2993,12,25,hétköznap,74
2994,12,30,hétköznap,74
2995,12,35,hétköznap,74
2996,12,40,hétköznap,74
2997,12,45,hétköznap,74
2998,12,50,hétköznap,74
2999,12,55,hétköznap,74
3000,13,0,hétköznap,74
3001,13,5,hétköznap,74
3002,13,10,hétköznap,74
3003,13,15,hétköznap,74
3004,13,20,hétköznap,74
3005,13,25,hétköznap,74
3006,13,30,hétköznap,74
3007,13,35,hétköznap,74
3008,13,40,hétköznap,74
3009,13,45,hétköznap,74
3010,13,50,hétköznap,74
3011,13,55,hétköznap,74
3012,14,0,hétköznap,74
3013,14,5,hétköznap,74
3014,14,10,hétköznap,74
3015,14,15,hétköznap,74
3016,14,20,hétköznap,74
3017,14,25,hétköznap,74
3018,14,30,hétköznap,74
3019,14,35,hétköznap,74
3020,14,40,hétköznap,74
3021,14,45,hétköznap,74
3022,14,50,hétköznap,74
3023,14,55,hétköznap,74
3024,15,0,hétköznap,74
3025,15,5,hétköznap,74
3026,15,10,hétköznap,74
3027,15,15,hétköznap,74
3028,15,20,hétköznap,74
3029,15,25,hétköznap,74
3030,15,30,hétköznap,74
3031,15,35,hétköznap,74
3032,15,40,hétköznap,74
3033,15,45,hétköznap,74
3034,15,50,hétköznap,74
3035,15,55,hétköznap,74
3036,16,0,hétköznap,74
3037,16,5,hétköznap,74
3038,16,10,hétköznap,74
3039,16,15,hétköznap,74
3040,16,20,hétköznap,74
3041,16,25,hétköznap,74
3042,16,30,hétköznap,74
3043,16,35,hétköznap,74
3044,16,40,hétköznap,74
3045,16,45,hétköznap,74
3046,16,50,hétköznap,74
3047,16,55,hétköznap,74
3048,17,0,hétköznap,74
3049,17,5,hétköznap,74
3050,17,10,hétköznap,74
3051,17,15,hétköznap,74
3052,17,20,hétköznap,74
3053,17,25,hétköznap,74
3054,17,30,hétköznap,74
3055,17,35,hétköznap,74
3056,17,40,hétköznap,74
3057,17,45,hétköznap,74
3058,17,50,hétköznap,74
3059,17,55,hétköznap,74
3060,18,0,hétköznap,74
3061,18,5,hétköznap,74
3062,18,10,hétköznap,74
3063,18,15,hétköznap,74
3064,18,20,hétköznap,74
3065,18,25,hétköznap,74
3066,18,30,hétköznap,74
3067,18,35,hétköznap,74
3068,18,40,hétköznap,74
3069,18,45,hétköznap,74
3070,18,50,hétköznap,74
3071,18,55,hétköznap,74
3072,19,0,hétköznap,74
3073,19,5,hétköznap,74
3074,19,10,hétköznap,74
3075,19,15,hétköznap,74
3076,19,20,hétköznap,74
3077,19,25,hétköznap,74
3078,19,30,hétköznap,74
3079,19,35,hétköznap,74
3080,19,40,hétköznap,74
3081,19,45,hétköznap,74
3082,19,50,hétköznap,74
3083,19,55,hétköznap,74
3084,20,0,hétköznap,74
3085,20,5,hétköznap,74
3086,20,10,hétköznap,74
3087,20,15,hétköznap,74
3088,20,20,hétköznap,74
3089,20,25,hétköznap,74
3090,20,30,hétköznap,74
3091,20,35,hétköznap,74
3092,20,40,hétköznap,74
3093,20,45,hétköznap,74
3094,20,50,hétköznap,74
3095,20,55,hétköznap,74
3096,21,0,hétköznap,74
3097,21,5,hétköznap,74
3098,21,10,hétköznap,74
3099,21,15,hétköznap,74
3100,21,20,hétköznap,74
3101,21,25,hétköznap,74
3102,21,30,hétköznap,74
3103,21,35,hétköznap,74
3104,21,40,hétköznap,74
3105,21,45,hétköznap,74
3106,21,50,hétköznap,74
3107,21,55,hétköznap,74
3108,22,0,hétköznap,74
3109,4,10,hétvége,74
3110,4,20,hétvége,74
3111,4,30,hétvége,74
3112,4,40,hétvége,74
3113,4,50,hétvége,74
3114,5,0,hétvége,74
3115,5,10,hétvége,74
3116,5,20,hétvége,74
3117,5,30,hétvége,74
3118,5,40,hétvége,74
3119,5,50,hétvége,74
3120,6,0,hétvége,74
3121,6,10,hétvége,74
3122,6,20,hétvége,74
3123,6,30,hétvége,74
3124,6,40,hétvége,74
3125,6,50,hétvége,74
3126,7,0,hétvége,74
3127,7,10,hétvége,74
3128,7,20,hétvége,74
3129,7,30,hétvége,74
3130,7,40,hétvége,74
3131,7,50,hétvége,74
3132,8,0,hétvége,74
3133,8,10,hétvége,74
3134,8,20,hétvége,74
3135,8,30,hétvége,74
3136,8,40,hétvége,74
3137,8,50,hétvége,74
3138,9,0,hétvége,74
3139,9,10,hétvége,74
3140,9,20,hétvége,74
3141,9,30,hétvége,74
3142,9,40,hétvége,74
3143,9,50,hétvége,74
3144,10,0,hétvége,74
3145,10,10,hétvége,74
3146,10,20,hétvége,74
3147,10,30,hétvége,74
3148,10,40,hétvége,74
3149,10,50,hétvége,74
3150,11,0,hétvége,74
3151,11,10,hétvége,74
3152,11,20,hétvége,74
3153,11,30,hétvége,74
3154,11,40,hétvége,74
3155,11,50,hétvége,74
3156,12,0,hétvége,74
3157,12,10,hétvége,74
3158,12,20,hétvége,74
3159,12,30,hétvége,74
3160,12,40,hétvége,74
3161,12,50,hétvége,74
3162,13,0,hétvége,74
3163,13,10,hétvége,74
3164,13,20,hétvége,74
3165,13,30,hétvége,74
3166,13,40,hétvége,74
3167,13,50,hétvége,74
3168,14,0,hétvége,74
3169,14,10,hétvége,74
3170,14,20,hétvége,74
3171,14,30,hétvége,74
3172,14,40,hétvége,74
3173,14,50,hétvége,74
3174,15,0,hétvége,74
3175,15,10,hétvége,74
3176,15,20,hétvége,74
3177,15,30,hétvége,74
3178,15,40,hétvége,74
3179,15,50,hétvége,74
3180,16,0,hétvége,74
3181,16,10,hétvége,74
3182,16,20,hétvége,74
3183,16,30,hétvége,74
3184,16,40,hétvége,74
3185,16,50,hétvége,74
3186,17,0,hétvége,74
3187,17,10,hétvége,74
3188,17,20,hétvége,74
3189,17,30,hétvége,74
3190,17,40,hétvége,74
3191,17,50,hétvége,74
3192,18,0,hétvége,74
3193,18,10,hétvége,74
3194,18,20,hétvége,74
3195,18,30,hétvége,74
3196,18,40,hétvége,74
3197,18,50,hétvége,74
3198,19,0,hétvége,74
3199,19,10,hétvége,74
3200,19,20,hétvége,74
3201,19,30,hétvége,74
3202,19,40,hétvége,74
3203,19,50,hétvége,74
3204,20,0,hétvége,74
3205,20,10,hétvége,74
3206,20,20,hétvége,74
3207,20,30,hétvége,74
3208,20,40,hétvége,74
3209,20,50,hétvége,74
3210,21,0,hétvége,74
3211,21,10,hétvége,74
3212,21,20,hétvége,74
3213,21,30,hétvége,74
3214,21,40,hétvége,74
3215,21,50,hétvége,74
3216,22,0,hétvége,74
3217,4,10,hétköznap,74A
3218,4,20,hétköznap,74A
3219,4,30,hétköznap,74A
3220,4,40,hétköznap,74A
3221,4,50,hétköznap,74A
3222,5,0,hétköznap,74A
3223,5,10,hétköznap,74A
3224,5,20,hétköznap,74A
3225,5,30,hétköznap,74A
3226,5,40,hétköznap,74A
3227,5,50,hétköznap,74A
3228,6,0,hétköznap,74A
3229,6,10,hétköznap,74A
3230,6,20,hétköznap,74A
3231,6,30,hétköznap,74A
3232,6,40,hétköznap,74A
3233,6,50,hétköznap,74A
3234,7,0,hétköznap,74A
3235,7,10,hétköznap,74A
3236,7,20,hétköznap,74A
3237,7,30,hétköznap,74A
3238,7,40,hétköznap,74A
3239,7,50,hétköznap,74A
3240,8,0,hétköznap,74A
3241,8,10,hétköznap,74A
3242,8,20,hétköznap,74A
3243,8,30,hétköznap,74A
3244,8,40,hétköznap,74A
3245,8,50,hétköznap,74A
3246,9,0,hétköznap,74A
3247,9,10,hétköznap,74A
3248,9,20,hétköznap,74A
3249,9,30,hétköznap,74A
3250,9,40,hétköznap,74A
3251,9,50,hétköznap,74A
3252,10,0,hétköznap,74A
3253,10,10,hétköznap,74A
3254,10,20,hétköznap,74A
3255,10,30,hétköznap,74A
3256,10,40,hétköznap,74A
3257,10,50,hétköznap,74A
3258,11,0,hétköznap,74A
3259,11,10,hétköznap,74A
3260,11,20,hétköznap,74A
3261,11,30,hétköznap,74A
3262,11,40,hétköznap,74A
3263,11,50,hétköznap,74A
3264,12,0,hétköznap,74A
3265,12,10,hétköznap,74A
3266,12,20,hétköznap,74A
3267,12,30,hétköznap,74A
3268,12,40,hétköznap,74A
3269,12,50,hétköznap,74A
3270,13,0,hétköznap,74A
3271,13,10,hétköznap,74A
3272,13,20,hétköznap,74A
3273,13,30,hétköznap,74A
3274,13,40,hétköznap,74A
3275,13,50,hétköznap,74A
3276,14,0,hétköznap,74A
3277,14,10,hétköznap,74A
3278,14,20,hétköznap,74A
3279,14,30,hétköznap,74A
3280,14,40,hétköznap,74A
3281,14,50,hétköznap,74A
3282,15,0,hétköznap,74A
3283,15,10,hétköznap,74A
3284,15,20,hétköznap,74A
3285,15,30,hétköznap,74A
3286,15,40,hétköznap,74A
3287,15,50,hétköznap,74A
3288,16,0,hétköznap,74A
3289,16,10,hétköznap,74A
3290,16,20,hétköznap,74A
3291,16,30,hétköznap,74A
3292,16,40,hétköznap,74A
3293,16,50,hétköznap,74A
3294,17,0,hétköznap,74A
3295,17,10,hétköznap,74A
3296,17,20,hétköznap,74A
3297,17,30,hétköznap,74A
3298,17,40,hétköznap,74A
3299,17,50,hétköznap,74A
3300,18,0,hétköznap,74A
3301,18,10,hétköznap,74A
3302,18,20,hétköznap,74A
3303,18,30,hétköznap,74A
3304,18,40,hétköznap,74A
3305,18,50,hétköznap,74A
3306,19,0,hétköznap,74A
3307,19,10,hétköznap,74A
3308,19,20,hétköznap,74A
3309,19,30,hétköznap,74A
3310,19,40,hétköznap,74A
3311,19,50,hétköznap,74A
3312,20,0,hétköznap,74A
3313,20,10,hétköznap,74A
3314,20,20,hétköznap,74A
3315,20,30,hétköznap,74A
3316,20,40,hétköznap,74A
3317,20,50,hétköznap,74A
3318,21,0,hétköznap,74A
3319,21,10,hétköznap,74A
3320,21,20,hétköznap,74A
3321,21,30,hétköznap,74A
3322,21,40,hétköznap,74A
3323,21,50,hétköznap,74A
3324,22,0,hétköznap,74A
3325,4,15,hétvége,74A
3326,4,30,hétvége,74A
3327,4,45,hétvége,74A
3328,5,0,hétvége,74A
3329,5,15,hétvége,74A
3330,5,30,hétvége,74A
3331,5,45,hétvége,74A
3332,6,0,hétvége,74A
3333,6,15,hétvége,74A
3334,6,30,hétvége,74A
3335,6,45,hétvége,74A
3336,7,0,hétvége,74A
3337,7,15,hétvége,74A
3338,7,30,hétvége,74A
3339,7,45,hétvége,74A
3340,8,0,hétvége,74A
3341,8,15,hétvége,74A
3342,8,30,hétvége,74A
3343,8,45,hétvége,74A
3344,9,0,hétvége,74A
3345,9,15,hétvége,74A
3346,9,30,hétvége,74A
3347,9,45,hétvége,74A
3348,10,0,hétvége,74A
3349,10,15,hétvége,74A
3350,10,30,hétvége,74A
3351,10,45,hétvége,74A
3352,11,0,hétvége,74A
3353,11,15,hétvége,74A
3354,11,30,hétvége,74A
3355,11,45,hétvége,74A
3356,12,0,hétvége,74A
3357,12,15,hétvége,74A
3358,12,30,hétvége,74A
3359,12,45,hétvége,74A
3360,13,0,hétvége,74A
3361,13,15,hétvége,74A
3362,13,30,hétvége,74A
3363,13,45,hétvége,74A
3364,14,0,hétvége,74A
3365,14,15,hétvége,74A
3366,14,30,hétvége,74A
3367,14,45,hétvége,74A
3368,15,0,hétvége,74A
3369,15,15,hétvége,74A
3370,15,30,hétvége,74A
3371,15,45,hétvége,74A
3372,16,0,hétvége,74A
3373,16,15,hétvége,74A
3374,16,30,hétvége,74A
3375,16,45,hétvége,74A
3376,17,0,hétvége,74A
3377,17,15,hétvége,74A
3378,17,30,hétvége,74A
3379,17,45,hétvége,74A
3380,18,0,hétvége,74A
3381,18,15,hétvége,74A
3382,18,30,hétvége,74A
3383,18,45,hétvége,74A
3384,19,0,hétvége,74A
3385,19,15,hétvége,74A
3386,19,30,hétvége,74A
3387,19,45,hétvége,74A
3388,20,0,hétvége,74A
3389,20,15,hétvége,74A
3390,20,30,hétvége,74A
3391,20,45,hétvége,74A
3392,21,0,hétvége,74A
3393,21,15,hétvége,74A
3394,21,30,hétvége,74A
3395,21,45,hétvége,74A
3396,22,0,hétvége,74A
3397,4,5,hétköznap,74Y
3398,4,10,hétköznap,74Y
3399,4,15,hétköznap,74Y
3400,4,20,hétköznap,74Y
3401,4,25,hétköznap,74Y
3402,4,30,hétköznap,74Y
3403,4,35,hétköznap,74Y
3404,4,40,hétköznap,74Y
3405,4,45,hétköznap,74Y
3406,4,50,hétköznap,74Y
3407,4,55,hétköznap,74Y
3408,5,0,hétköznap,74Y
3409,5,5,hétköznap,74Y
3410,5,10,hétköznap,74Y
3411,5,15,hétköznap,74Y
3412,5,20,hétköznap,74Y
3413,5,25,hétköznap,74Y
3414,5,30,hétköznap,74Y
3415,5,35,hétköznap,74Y
3416,5,40,hétköznap,74Y
3417,5,45,hétköznap,74Y
3418,5,50,hétköznap,74Y
3419,5,55,hétköznap,74Y
3420,6,0,hétköznap,74Y
3421,6,5,hétköznap,74Y
3422,6,10,hétköznap,74Y
3423,6,15,hétköznap,74Y
3424,6,20,hétköznap,74Y
3425,6,25,hétköznap,74Y
3426,6,30,hétköznap,74Y
3427,6,35,hétköznap,74Y
3428,6,40,hétköznap,74Y
3429,6,45,hétköznap,74Y
3430,6,50,hétköznap,74Y
3431,6,55,hétköznap,74Y
3432,7,0,hétköznap,74Y
3433,7,5,hétköznap,74Y
3434,7,10,hétköznap,74Y
3435,7,15,hétköznap,74Y
3436,7,20,hétköznap,74Y
3437,7,25,hétköznap,74Y
3438,7,30,hétköznap,74Y
3439,7,35,hétköznap,74Y
3440,7,40,hétköznap,74Y
3441,7,45,hétköznap,74Y
3442,7,50,hétköznap,74Y
3443,7,55,hétköznap,74Y
3444,8,0,hétköznap,74Y
3445,8,5,hétköznap,74Y
3446,8,10,hétköznap,74Y
3447,8,15,hétköznap,74Y
3448,8,20,hétköznap,74Y
3449,8,25,hétköznap,74Y
3450,8,30,hétköznap,74Y
3451,8,35,hétköznap,74Y
3452,8,40,hétköznap,74Y
3453,8,45,hétköznap,74Y
3454,8,50,hétköznap,74Y
3455,8,55,hétköznap,74Y
3456,9,0,hétköznap,74Y
3457,9,5,hétköznap,74Y
3458,9,10,hétköznap,74Y
3459,9,15,hétköznap,74Y
3460,9,20,hétköznap,74Y
3461,9,25,hétköznap,74Y
3462,9,30,hétköznap,74Y
3463,9,35,hétköznap,74Y
3464,9,40,hétköznap,74Y
3465,9,45,hétköznap,74Y
3466,9,50,hétköznap,74Y
3467,9,55,hétköznap,74Y
3468,10,0,hétköznap,74Y
3469,10,5,hétköznap,74Y
3470,10,10,hétköznap,74Y
3471,10,15,hétköznap,74Y
3472,10,20,hétköznap,74Y
3473,10,25,hétköznap,74Y
3474,10,30,hétköznap,74Y
3475,10,35,hétköznap,74Y
3476,10,40,hétköznap,74Y
3477,10,45,hétköznap,74Y
3478,10,50,hétköznap,74Y
3479,10,55,hétköznap,74Y
3480,11,0,hétköznap,74Y
3481,11,5,hétköznap,74Y
3482,11,10,hétköznap,74Y
3483,11,15,hétköznap,74Y
3484,11,20,hétköznap,74Y
3485,11,25,hétköznap,74Y
3486,11,30,hétköznap,74Y
3487,11,35,hétköznap,74Y
3488,11,40,hétköznap,74Y
3489,11,45,hétköznap,74Y
3490,11,50,hétköznap,74Y
3491,11,55,hétköznap,74Y
3492,12,0,hétköznap,74Y
3493,12,5,hétköznap,74Y
3494,12,10,hétköznap,74Y
3495,12,15,hétköznap,74Y
3496,12,20,hétköznap,74Y
3497,12,25,hétköznap,74Y
3498,12,30,hétköznap,74Y
3499,12,35,hétköznap,74Y
3500,12,40,hétköznap,74Y
3501,12,45,hétköznap,74Y
3502,12,50,hétköznap,74Y
3503,12,55,hétköznap,74Y
3504,13,0,hétköznap,74Y
3505,13,5,hétköznap,74Y
3506,13,10,hétköznap,74Y
3507,13,15,hétköznap,74Y
3508,13,20,hétköznap,74Y
3509,13,25,hétköznap,74Y
3510,13,30,hétköznap,74Y
3511,13,35,hétköznap,74Y
3512,13,40,hétköznap,74Y
3513,13,45,hétköznap,74Y
3514,13,50,hétköznap,74Y
3515,13,55,hétköznap,74Y
3516,14,0,hétköznap,74Y
3517,14,5,hétköznap,74Y
3518,14,10,hétköznap,74Y
3519,14,15,hétköznap,74Y
3520,14,20,hétköznap,74Y
3521,14,25,hétköznap,74Y
3522,14,30,hétköznap,74Y
3523,14,35,hétköznap,74Y
3524,14,40,hétköznap,74Y
3525,14,45,hétköznap,74Y
3526,14,50,hétköznap,74Y
3527,14,55,hétköznap,74Y
3528,15,0,hétköznap,74Y
3529,15,5,hétköznap,74Y
3530,15,10,hétköznap,74Y
3531,15,15,hétköznap,74Y
3532,15,20,hétköznap,74Y
3533,15,25,hétköznap,74Y
3534,15,30,hétköznap,74Y
3535,15,35,hétköznap,74Y
3536,15,40,hétköznap,74Y
3537,15,45,hétköznap,74Y
3538,15,50,hétköznap,74Y
3539,15,55,hétköznap,74Y
3540,16,0,hétköznap,74Y
3541,16,5,hétköznap,74Y
3542,16,10,hétköznap,74Y
3543,16,15,hétköznap,74Y
3544,16,20,hétköznap,74Y
3545,16,25,hétköznap,74Y
3546,16,30,hétköznap,74Y
3547,16,35,hétköznap,74Y
3548,16,40,hétköznap,74Y
3549,16,45,hétköznap,74Y
3550,16,50,hétköznap,74Y
3551,16,55,hétköznap,74Y
3552,17,0,hétköznap,74Y
3553,17,5,hétköznap,74Y
3554,17,10,hétköznap,74Y
3555,17,15,hétköznap,74Y
3556,17,20,hétköznap,74Y
3557,17,25,hétköznap,74Y
3558,17,30,hétköznap,74Y
3559,17,35,hétköznap,74Y
3560,17,40,hétköznap,74Y
3561,17,45,hétköznap,74Y
3562,17,50,hétköznap,74Y
3563,17,55,hétköznap,74Y
3564,18,0,hétköznap,74Y
3565,18,5,hétköznap,74Y
3566,18,10,hétköznap,74Y
3567,18,15,hétköznap,74Y
3568,18,20,hétköznap,74Y
3569,18,25,hétköznap,74Y
3570,18,30,hétköznap,74Y
3571,18,35,hétköznap,74Y
3572,18,40,hétköznap,74Y
3573,18,45,hétköznap,74Y
3574,18,50,hétköznap,74Y
3575,18,55,hétköznap,74Y
3576,19,0,hétköznap,74Y
3577,19,5,hétköznap,74Y
3578,19,10,hétköznap,74Y
3579,19,15,hétköznap,74Y
3580,19,20,hétköznap,74Y
3581,19,25,hétköznap,74Y
3582,19,30,hétköznap,74Y
3583,19,35,hétköznap,74Y
3584,19,40,hétköznap,74Y
3585,19,45,hétköznap,74Y
3586,19,50,hétköznap,74Y
3587,19,55,hétköznap,74Y
3588,20,0,hétköznap,74Y
3589,20,5,hétköznap,74Y
3590,20,10,hétköznap,74Y
3591,20,15,hétköznap,74Y
3592,20,20,hétköznap,74Y
3593,20,25,hétköznap,74Y
3594,20,30,hétköznap,74Y
3595,20,35,hétköznap,74Y
3596,20,40,hétköznap,74Y
3597,20,45,hétköznap,74Y
3598,20,50,hétköznap,74Y
3599,20,55,hétköznap,74Y
3600,21,0,hétköznap,74Y
3601,21,5,hétköznap,74Y
3602,21,10,hétköznap,74Y
3603,21,15,hétköznap,74Y
3604,21,20,hétköznap,74Y
3605,21,25,hétköznap,74Y
3606,21,30,hétköznap,74Y
3607,21,35,hétköznap,74Y
3608,21,40,hétköznap,74Y
3609,21,45,hétköznap,74Y
3610,21,50,hétköznap,74Y
3611,21,55,hétköznap,74Y
3612,22,0,hétköznap,74Y
3613,4,10,hétvége,74Y
3614,4,20,hétvége,74Y
3615,4,30,hétvége,74Y
3616,4,40,hétvége,74Y
3617,4,50,hétvége,74Y
3618,5,0,hétvége,74Y
3619,5,10,hétvége,74Y
3620,5,20,hétvége,74Y
3621,5,30,hétvége,74Y
3622,5,40,hétvége,74Y
3623,5,50,hétvége,74Y
3624,6,0,hétvége,74Y
3625,6,10,hétvége,74Y
3626,6,20,hétvége,74Y
3627,6,30,hétvége,74Y
3628,6,40,hétvége,74Y
3629,6,50,hétvége,74Y
3630,7,0,hétvége,74Y
3631,7,10,hétvége,74Y
3632,7,20,hétvége,74Y
3633,7,30,hétvége,74Y
3634,7,40,hétvége,74Y
3635,7,50,hétvége,74Y
3636,8,0,hétvége,74Y
3637,8,10,hétvége,74Y
3638,8,20,hétvége,74Y
3639,8,30,hétvége,74Y
3640,8,40,hétvége,74Y
3641,8,50,hétvége,74Y
3642,9,0,hétvége,74Y
3643,9,10,hétvége,74Y
3644,9,20,hétvége,74Y
3645,9,30,hétvége,74Y
3646,9,40,hétvége,74Y
3647,9,50,hétvége,74Y
3648,10,0,hétvége,74Y
3649,10,10,hétvége,74Y
3650,10,20,hétvége,74Y
3651,10,30,hétvége,74Y
3652,10,40,hétvége,74Y
3653,10,50,hétvége,74Y
3654,11,0,hétvége,74Y
3655,11,10,hétvége,74Y
3656,11,20,hétvége,74Y
3657,11,30,hétvége,74Y
3658,11,40,hétvége,74Y
3659,11,50,hétvége,74Y
3660,12,0,hétvége,74Y
3661,12,10,hétvége,74Y
3662,12,20,hétvége,74Y
3663,12,30,hétvége,74Y
3664,12,40,hétvége,74Y
3665,12,50,hétvége,74Y
3666,13,0,hétvége,74Y
3667,13,10,hétvége,74Y
3668,13,20,hétvége,74Y
3669,13,30,hétvége,74Y
3670,13,40,hétvége,74Y
3671,13,50,hétvége,74Y
3672,14,0,hétvége,74Y
3673,14,10,hétvége,74Y
3674,14,20,hétvége,74Y
3675,14,30,hétvége,74Y
3676,14,40,hétvége,74Y
3677,14,50,hétvége,74Y
3678,15,0,hétvége,74Y
3679,15,10,hétvége,74Y
3680,15,20,hétvége,74Y
3681,15,30,hétvége,74Y
3682,15,40,hétvége,74Y
3683,15,50,hétvége,74Y
3684,16,0,hétvége,74Y
3685,16,10,hétvége,74Y
3686,16,20,hétvége,74Y
3687,16,30,hétvége,74Y
3688,16,40,hétvége,74Y
3689,16,50,hétvége,74Y
3690,17,0,hétvége,74Y
3691,17,10,hétvége,74Y
3692,17,20,hétvége,74Y
3693,17,30,hétvége,74Y
3694,17,40,hétvége,74Y
3695,17,50,hétvége,74Y
3696,18,0,hétvége,74Y
3697,18,10,hétvége,74Y
3698,18,20,hétvége,74Y
3699,18,30,hétvége,74Y
3700,18,40,hétvége,74Y
3701,18,50,hétvége,74Y
3702,19,0,hétvége,74Y
3703,19,10,hétvége,74Y
3704,19,20,hétvége,74Y
3705,19,30,hétvége,74Y
3706,19,40,hétvége,74Y
3707,19,50,hétvége,74Y
3708,20,0,hétvége,74Y
3709,20,10,hétvége,74Y
3710,20,20,hétvége,74Y
3711,20,30,hétvége,74Y
3712,20,40,hétvége,74Y
3713,20,50,hétvége,74Y
3714,21,0,hétvége,74Y
3715,21,10,hétvége,74Y
3716,21,20,hétvége,74Y
3717,21,30,hétvége,74Y
3718,21,40,hétvége,74Y
3719,21,50,hétvége,74Y
3720,22,0,hétvége,74Y
3721,4,15,hétköznap,75
3722,4,30,hétköznap,75
3723,4,45,hétköznap,75
3724,5,0,hétköznap,75
3725,5,15,hétköznap,75
3726,5,30,hétköznap,75
3727,5,45,hétköznap,75
